time,current,voltage,power,pressure_anode_inlet,pressure_anode_outlet,pressure_cathode_inlet,pressure_cathode_outlet,temp_anode_endplate,temp_anode_dewpoint_water,temp_anode_inlet,temp_anode_outlet,temp_cathode_dewpoint_water,temp_cathode_inlet,temp_cathode_outlet,total_anode_stack_flow,total_cathode_stack_flow
173,10.377,0.7585,7.87,109.395428,109.922843,110.204828,108.589569,83.758247,53.590034,67.926086,36.845402,63.203888,68.795113,57.350296,0.145,0.605
174,10.3746,0.7585,7.87,109.597778,110.32725,110.103653,108.589569,83.634796,53.551273,67.888206,36.899601,63.178051,68.744614,57.311535,0.145,0.605
175,10.3746,0.7585,7.87,109.597778,110.32725,110.103653,108.387024,83.758247,53.577114,67.963959,36.845402,63.255566,68.744614,57.337376,0.145,0.605
176,10.377,0.7582,7.87,109.597778,110.32725,110.002478,108.387024,83.770592,53.564194,67.951332,36.845402,63.216808,68.782486,57.324455,0.145,0.605
177,10.3746,0.7582,7.87,109.800128,110.32725,110.103653,108.589569,83.745903,53.551273,67.91346,36.845402,63.229729,68.731987,57.337376,0.145,0.605
178,10.3746,0.7579,7.86,109.800128,110.32725,110.002478,108.589569,83.585419,53.460838,67.938705,36.872501,63.168118,68.744614,57.350296,0.145,0.605
179,10.377,0.7582,7.87,109.597778,110.32725,110.103653,108.589569,83.70887,53.564194,67.888206,36.804752,63.216808,68.757233,57.324455,0.145,0.605
180,10.377,0.7579,7.86,109.800128,110.32725,110.103653,108.589569,83.733559,53.577114,67.888206,36.804752,63.216808,68.757233,57.337376,0.145,0.605
181,10.3746,0.7576,7.86,109.597778,110.32725,110.103653,108.387024,83.745903,53.641712,67.888206,36.831852,63.268486,68.744614,57.363213,0.145,0.605
182,10.3746,0.7576,7.86,109.597778,110.32725,110.103653,108.589569,83.634796,53.525436,67.926086,36.831852,63.206875,68.694107,57.337376,0.145,0.605
183,10.3746,0.7576,7.86,109.800128,110.32725,110.103653,108.589569,83.684181,53.564194,67.938705,36.858952,63.203888,68.744614,57.401974,0.145,0.605
184,10.3746,0.7576,7.86,109.597778,110.529453,110.103653,108.387024,83.745903,53.590034,67.91346,36.777653,63.268486,68.71936,57.376133,0.145,0.605
185,10.3746,0.7572,7.86,109.901303,110.529453,110.103653,108.589569,83.758247,53.615871,67.862953,36.886051,63.242649,68.757233,57.350296,0.145,0.605
186,10.3746,0.7572,7.86,109.901303,110.32725,110.103653,108.589569,83.585419,53.602951,67.91346,36.831852,63.242649,68.757233,57.363213,0.145,0.605
187,10.3746,0.7569,7.85,109.901303,110.529453,110.103653,108.589569,83.671837,53.615871,67.926086,36.818302,63.255566,68.744614,57.376133,0.145,0.605
188,10.3746,0.7572,7.86,109.901303,110.428352,110.002478,108.387024,83.758247,53.602951,67.87558,36.804752,63.294327,68.731987,57.41489,0.145,0.605
189,1.7628,0.8622,1.52,109.901303,110.529453,109.800128,108.589569,83.70887,53.577114,67.91346,36.818302,63.281406,68.757233,57.376133,0.104,0.427
190,1.7604,0.8593,1.51,109.901303,110.529453,109.395428,108.184478,83.733559,53.602951,67.799828,36.831852,63.242649,68.744614,57.427811,0.084,0.35
191,1.7604,0.858,1.51,110.103653,110.428352,108.990728,107.47557,83.659485,53.577114,67.774574,36.858952,63.268486,68.744614,57.401974,0.084,0.349
192,1.7628,0.8567,1.51,109.901303,110.529453,108.990728,108.083206,83.634796,53.602951,67.724068,36.804752,63.268486,68.71936,57.376133,0.084,0.349
193,1.7604,0.8558,1.51,110.103653,110.529453,108.990728,108.184478,83.634796,53.602951,67.635689,36.818302,63.242649,68.68148,57.337376,0.084,0.349
194,1.7604,0.8554,1.51,109.901303,110.529453,108.990728,108.083206,83.733559,53.68047,67.648315,36.831852,63.281406,68.668854,57.285698,0.084,0.349
195,1.7604,0.8542,1.5,109.597778,110.529453,109.294253,108.589569,83.647141,53.628792,67.610435,36.791203,63.281406,68.6436,57.259857,0.084,0.349
196,1.7604,0.8551,1.51,110.103653,110.428352,109.294253,108.083206,83.610107,53.577114,67.673569,36.831852,63.242649,68.593102,57.285698,0.084,0.349
197,1.7604,0.8548,1.5,109.901303,110.428352,109.294253,108.893387,83.597763,53.551273,67.610435,36.804752,63.281406,68.630974,57.259857,0.084,0.349
198,1.758,0.8535,1.5,109.597778,110.32725,109.597778,108.792114,83.745903,53.628792,67.585182,36.831852,63.307243,68.694107,57.272778,0.084,0.349
199,1.7604,0.8545,1.5,109.597778,110.529453,109.294253,108.083206,83.647141,53.590034,67.623062,36.804752,63.294327,68.618355,57.23402,0.084,0.349
200,1.7604,0.8529,1.5,109.901303,110.529453,109.091903,108.083206,83.622452,53.590034,67.597809,36.831852,63.190968,68.731987,57.2211,0.084,0.349
201,1.7604,0.8522,1.5,110.103653,110.529453,109.294253,108.893387,83.560722,53.577114,67.585182,36.899601,63.281406,68.706734,57.195259,0.084,0.349
202,1.7604,0.8538,1.5,109.800128,110.428352,109.294253,107.779388,83.659485,53.602951,67.610435,36.831852,63.294327,68.694107,57.195259,0.084,0.349
203,1.7604,0.8529,1.5,109.901303,110.529453,108.990728,108.083206,83.610107,53.602951,67.559929,36.804752,63.294327,68.71936,57.208179,0.084,0.349
204,1.7628,0.8509,1.5,109.901303,110.529453,109.294253,108.792114,83.523689,53.602951,67.54731,36.791203,63.281406,68.757233,57.182343,0.084,0.349
205,1.7628,0.8516,1.5,109.800128,110.529453,109.597778,108.994659,83.573074,53.641712,67.54731,36.791203,63.255566,68.6436,57.156502,0.084,0.349
206,1.7604,0.8529,1.5,109.901303,110.529453,109.294253,107.779388,83.585419,53.602951,67.50943,36.845402,63.307243,68.6436,57.143581,0.084,0.349
207,1.7628,0.8522,1.5,109.901303,110.529453,109.294253,108.184478,83.647141,53.602951,67.522057,36.858952,63.268486,68.71936,57.117744,0.084,0.349
208,1.7604,0.8519,1.5,109.901303,110.428352,109.294253,108.083206,83.523689,53.615871,67.572556,36.845402,63.242649,68.706734,57.117744,0.084,0.349
209,1.7628,0.8516,1.5,109.901303,110.428352,109.294253,108.184478,83.610107,53.590034,67.585182,36.777653,63.294327,68.744614,57.104824,0.084,0.349
210,1.7604,0.8506,1.5,109.901303,110.428352,109.597778,108.893387,83.46196,53.551273,67.54731,36.791203,63.255566,68.731987,57.078983,0.084,0.349
211,4.4297,0.8028,3.56,109.800128,110.428352,109.597778,108.994659,83.597763,53.577114,67.50943,36.804752,63.268486,68.6436,57.091904,0.084,0.349
212,4.4297,0.8054,3.57,109.597778,110.32725,109.800128,108.792114,83.560722,53.564194,67.522057,36.791203,63.255566,68.694107,57.053146,0.084,0.349
213,4.4297,0.8086,3.58,109.800128,110.428352,109.597778,108.083206,83.647141,53.628792,67.47155,36.777653,63.281406,68.71936,57.014389,0.084,0.349
214,4.4297,0.8086,3.58,109.901303,110.428352,109.395428,108.083206,83.499001,53.615871,67.54731,36.764103,63.281406,68.618355,57.014389,0.084,0.349
215,4.4297,0.8025,3.55,109.901303,110.832759,109.294253,108.792114,83.634796,53.615871,67.458923,36.818302,63.268486,68.71936,57.078983,0.084,0.349
216,4.4322,0.8054,3.57,110.103653,110.529453,109.597778,109.197205,83.647141,53.615871,67.47155,36.764103,63.281406,68.71936,57.014389,0.084,0.349
217,4.4322,0.807,3.58,109.901303,110.529453,109.800128,108.994659,83.647141,53.641712,67.47155,36.777653,63.307243,68.668854,56.976181,0.084,0.349
218,4.4322,0.8073,3.58,109.597778,110.832759,109.800128,108.994659,83.622452,53.615871,67.484177,36.831852,63.320164,68.694107,57.001469,0.084,0.349
219,4.4297,0.8073,3.58,109.901303,110.529453,109.800128,108.994659,83.560722,53.590034,67.484177,36.818302,63.307243,68.694107,56.925678,0.084,0.349
220,4.4297,0.808,3.58,110.103653,110.428352,109.800128,108.994659,83.659485,53.564194,67.446297,36.777653,63.255566,68.706734,56.976181,0.084,0.349
221,4.4322,0.8076,3.58,109.901303,110.529453,109.800128,109.197205,83.718727,53.609962,67.587341,36.827965,63.294327,68.777794,56.992043,0.084,0.349
222,4.4297,0.8083,3.58,110.103653,110.832759,109.800128,108.387024,83.634796,53.615871,67.484177,36.804752,63.307243,68.71936,56.913052,0.084,0.349
223,4.4297,0.8096,3.59,109.901303,110.529453,109.294253,108.184478,83.634796,53.654629,67.43367,36.845402,63.255566,68.731987,56.976181,0.084,0.349
224,1.7604,0.8564,1.51,109.901303,110.529453,109.294253,108.083206,83.585419,53.590034,67.496803,36.804752,63.268486,68.757233,56.938305,0.084,0.349
225,1.7604,0.8535,1.5,109.901303,110.731657,109.091903,108.893387,83.585419,53.628792,67.484177,36.791203,63.268486,68.832993,56.963558,0.084,0.349
226,1.7604,0.8532,1.5,110.103653,110.731657,109.395428,108.893387,83.585419,53.590034,67.43367,36.750553,63.333084,68.845619,56.900429,0.084,0.349
227,1.758,0.8532,1.5,109.901303,110.731657,109.800128,108.893387,83.560722,53.590034,67.484177,36.737003,63.307243,68.731987,56.875175,0.084,0.349
228,1.7604,0.8532,1.5,110.103653,110.731657,109.800128,108.994659,83.536034,53.602951,67.43367,36.764103,63.294327,68.731987,56.862549,0.084,0.349
229,1.7604,0.8525,1.5,109.901303,110.832759,109.800128,108.994659,83.60762,53.687481,67.498955,36.814415,63.281406,68.714661,56.827904,0.084,0.349
230,1.7604,0.8522,1.5,110.103653,110.832759,109.800128,109.197205,83.597763,53.628792,67.496803,36.804752,63.255566,68.744614,56.900429,0.084,0.349
231,1.7604,0.8522,1.5,110.103653,110.731657,109.800128,108.994659,83.610107,53.628792,67.484177,36.804752,63.242649,68.769859,56.849922,0.084,0.349
232,1.7604,0.8519,1.5,109.901303,110.832759,109.800128,108.994659,83.647141,53.602951,67.484177,36.737003,63.281406,68.757233,56.862549,0.084,0.349
233,1.7604,0.8516,1.5,109.901303,110.832759,109.800128,109.197205,83.560722,53.602951,67.496803,36.764103,63.229729,68.782486,56.77417,0.084,0.349
234,1.7604,0.8516,1.5,110.103653,110.832759,109.800128,108.994659,83.60762,53.622883,67.473709,36.841515,63.307243,68.790413,56.802654,0.084,0.349
235,1.7604,0.8512,1.5,110.103653,110.832759,109.800128,108.994659,83.622452,53.551273,67.458923,36.777653,63.294327,68.820366,56.761543,0.084,0.349
236,1.7628,0.8512,1.5,109.901303,110.832759,109.800128,108.994659,83.657005,53.635803,67.511581,36.841515,63.294327,68.815666,56.827904,0.084,0.349
237,1.7604,0.8509,1.5,110.103653,110.832759,109.698953,109.197205,83.573074,53.577114,67.458923,36.791203,63.255566,68.807739,56.77417,0.084,0.349
238,1.7604,0.8512,1.5,109.901303,110.832759,109.800128,108.994659,83.647141,53.615871,67.47155,36.791203,63.281406,68.820366,56.748917,0.084,0.349
239,1.7604,0.8506,1.5,109.901303,110.832759,109.800128,108.994659,83.585419,53.615871,67.446297,36.764103,63.294327,68.820366,56.761543,0.084,0.349
240,1.7604,0.8506,1.5,109.901303,110.832759,109.800128,109.197205,83.523689,53.654629,67.43367,36.777653,63.294327,68.807739,56.73629,0.084,0.349
241,1.7604,0.8506,1.5,109.901303,110.832759,109.800128,108.589569,83.560722,53.641712,67.458923,36.791203,63.320164,68.845619,56.723667,0.084,0.349
242,1.7628,0.8512,1.5,110.103653,110.832759,109.597778,108.083206,83.499001,53.628792,67.484177,36.791203,63.307243,68.883492,56.761543,0.084,0.349
243,1.7604,0.8509,1.5,110.103653,110.832759,108.990728,107.779388,83.486656,53.654629,67.484177,36.723454,63.320164,68.896118,56.73629,0.084,0.349
244,1.7604,0.849,1.49,109.901303,110.731657,109.597778,108.792114,83.560722,53.628792,67.458923,36.791203,63.320164,68.883492,56.799419,0.084,0.349
245,1.7604,0.8493,1.5,110.204828,110.832759,109.597778,108.994659,83.523689,53.706306,67.496803,36.764103,63.307243,68.858246,56.723667,0.084,0.349
246,1.7604,0.8493,1.5,109.901303,110.832759,109.698953,109.197205,83.647141,53.667549,67.496803,36.777653,63.294327,68.795113,56.673161,0.084,0.349
247,1.7604,0.8496,1.5,109.901303,110.832759,109.698953,109.197205,83.536034,53.615871,67.47155,36.777653,63.307243,68.795113,56.685787,0.084,0.349
248,1.7604,0.8493,1.5,109.901303,110.832759,109.800128,108.994659,83.622452,53.641712,67.496803,36.777653,63.281406,68.782486,56.635284,0.084,0.349
249,1.7604,0.85,1.5,109.901303,110.832759,109.395428,108.083206,83.573074,53.641712,67.484177,36.791203,63.294327,68.795113,56.635284,0.084,0.349
250,1.7604,0.85,1.5,109.901303,110.832759,109.294253,107.779388,83.573074,53.641712,67.47155,36.737003,63.307243,68.820366,56.622658,0.084,0.349
251,1.7628,0.8474,1.49,109.901303,110.731657,109.395428,108.994659,83.560722,53.654629,67.50943,36.791203,63.320164,68.908745,56.660538,0.084,0.349
252,1.7628,0.8483,1.5,109.901303,110.731657,109.698953,108.994659,83.511345,53.628792,67.47155,36.804752,63.255566,68.883492,56.622658,0.084,0.349
253,1.7604,0.8487,1.49,109.901303,110.832759,109.800128,109.197205,83.474312,53.654629,67.446297,36.737003,63.294327,68.807739,56.584782,0.084,0.349
254,1.7628,0.8487,1.5,109.901303,110.731657,109.800128,109.197205,83.560722,53.577114,67.496803,36.750553,63.281406,68.845619,56.546902,0.084,0.349
255,1.7604,0.849,1.49,109.901303,110.731657,109.800128,108.994659,83.486656,53.590034,67.43367,36.791203,63.320164,68.782486,56.509026,0.084,0.349
256,1.7604,0.8493,1.5,109.901303,110.731657,109.800128,108.589569,83.46196,53.68047,67.446297,36.723454,63.333084,68.782486,56.534279,0.084,0.349
257,9.4872,0.7463,7.08,110.204828,110.731657,109.597778,108.184478,83.474312,53.69339,67.458923,36.723454,63.294327,68.858246,56.483772,0.122,0.512
258,9.4896,0.7511,7.13,110.103653,110.832759,109.800128,108.083206,83.449615,53.628792,67.572556,36.709904,63.255566,68.933998,56.534279,0.132,0.552
259,9.4872,0.7524,7.14,110.103653,110.832759,109.800128,108.083206,83.511345,53.628792,67.635689,36.682804,63.320164,68.946625,56.597408,0.133,0.553
260,9.4872,0.754,7.15,109.901303,110.832759,109.800128,108.083206,83.597763,53.654629,67.673569,36.804752,63.307243,68.946625,56.559528,0.133,0.553
261,9.4872,0.7547,7.16,109.901303,110.428352,109.800128,108.083206,83.573074,53.602951,67.711441,36.804752,63.268486,68.971878,56.584782,0.133,0.553
262,9.4896,0.7553,7.17,110.103653,110.731657,109.698953,108.083206,83.486656,53.615871,67.711441,36.737003,63.268486,68.971878,56.559528,0.133,0.553
263,9.4872,0.7556,7.17,109.901303,110.428352,109.800128,108.184478,83.622452,53.667549,67.749321,36.723454,63.294327,69.04657,56.610031,0.133,0.553
264,9.4872,0.756,7.17,110.103653,110.428352,109.800128,108.083206,83.684181,53.615871,67.812447,36.750553,63.268486,68.971878,56.610031,0.133,0.553
265,9.4848,0.7566,7.18,110.103653,110.529453,109.800128,108.083206,83.733559,53.641712,67.825073,36.777653,63.281406,69.009537,56.597408,0.133,0.553
266,9.4872,0.7569,7.18,109.901303,110.428352,109.800128,108.083206,83.585419,53.641712,67.799828,36.737003,63.294327,68.971878,56.597408,0.133,0.553
267,9.4848,0.7569,7.18,110.103653,110.428352,109.800128,108.387024,83.610107,53.667549,67.724068,36.750553,63.294327,69.021881,56.584782,0.133,0.553
268,9.4848,0.7576,7.19,109.901303,110.428352,109.800128,108.083206,83.671837,53.641712,67.787201,36.791203,63.307243,69.009537,56.610031,0.133,0.553
269,9.4848,0.7576,7.19,109.901303,110.428352,109.698953,108.083206,83.634796,53.654629,67.8377,36.777653,63.333084,68.997124,56.584782,0.133,0.553
270,9.4848,0.7579,7.19,110.103653,110.529453,109.800128,108.387024,83.684181,53.667549,67.774574,36.764103,63.320164,68.997124,56.610031,0.132,0.553
271,9.4848,0.7582,7.19,109.901303,110.428352,109.800128,108.083206,83.647141,53.641712,67.812447,36.750553,63.320164,68.984505,56.597408,0.133,0.553
272,9.4848,0.7582,7.19,109.901303,110.529453,109.698953,108.589569,83.597763,53.628792,67.812447,36.737003,63.358921,69.021881,56.572155,0.133,0.553
273,9.4848,0.7589,7.2,109.901303,110.529453,110.002478,108.083206,83.634796,53.667549,67.8377,36.723454,63.333084,69.009537,56.622658,0.133,0.553
274,9.4848,0.7589,7.2,109.901303,110.529453,109.800128,107.88066,83.70887,53.667549,67.812447,36.723454,63.294327,69.009537,56.622658,0.133,0.553
275,9.4848,0.7589,7.2,109.901303,110.428352,109.698953,108.083206,83.622452,53.590034,67.812447,36.750553,63.307243,69.021881,56.597408,0.133,0.553
276,9.4848,0.7592,7.2,109.901303,110.529453,109.698953,108.589569,83.622452,53.667549,67.825073,36.750553,63.307243,68.984505,56.559528,0.133,0.553
277,9.4848,0.7589,7.2,109.901303,110.428352,109.800128,108.184478,83.634796,53.68047,67.850327,36.777653,63.333084,68.971878,56.572155,0.133,0.553
278,9.4872,0.7595,7.21,109.901303,110.731657,109.698953,108.589569,83.696526,53.667549,67.825073,36.764103,63.371841,68.984505,56.647911,0.133,0.553
279,9.4872,0.7595,7.21,109.901303,110.832759,109.698953,108.589569,83.634796,53.628792,67.862953,36.750553,63.268486,68.971878,56.610031,0.133,0.553
280,9.4848,0.7592,7.2,109.901303,110.731657,109.800128,108.589569,83.671837,53.68047,67.8377,36.777653,63.371841,68.933998,56.610031,0.133,0.553
281,9.4872,0.7595,7.21,110.204828,110.832759,109.800128,108.083206,83.597763,53.667549,67.8377,36.709904,63.358921,68.997124,56.660538,0.132,0.553
282,9.4872,0.7598,7.21,109.901303,110.529453,109.800128,108.589569,83.671837,53.68047,67.862953,36.723454,63.333084,68.946625,56.584782,0.132,0.553
283,9.4848,0.7598,7.21,109.901303,110.731657,109.800128,108.083206,83.610107,53.667549,67.8377,36.723454,63.307243,68.971878,56.610031,0.133,0.553
284,9.4848,0.7598,7.21,110.103653,110.529453,109.800128,108.387024,83.721214,53.641712,67.87558,36.737003,63.268486,68.971878,56.610031,0.133,0.553
285,9.4848,0.7598,7.21,109.901303,110.529453,110.103653,108.589569,83.659485,53.69339,67.888206,36.777653,63.333084,69.009537,56.584782,0.133,0.553
286,9.4872,0.7598,7.21,110.103653,110.529453,110.103653,108.589569,83.659485,53.69339,67.862953,36.737003,63.294327,68.971878,56.584782,0.133,0.553
287,9.4872,0.7598,7.21,109.901303,110.731657,109.800128,108.589569,83.684181,53.590034,67.888206,36.723454,63.307243,68.959251,56.572155,0.133,0.553
288,9.4848,0.7602,7.21,110.204828,110.428352,110.002478,108.387024,83.659485,53.654629,67.862953,36.723454,63.294327,68.946625,56.572155,0.133,0.553
289,9.4872,0.7605,7.21,109.901303,110.529453,110.002478,108.387024,83.659485,53.667549,67.91346,36.777653,63.307243,68.984505,56.572155,0.133,0.553
290,9.4848,0.7605,7.21,109.901303,110.529453,110.002478,108.589569,83.612404,53.640808,67.882622,36.724819,63.270504,68.972069,56.618156,0.133,0.553
291,9.4872,0.7605,7.21,110.103653,110.529453,110.002478,108.589569,83.711166,53.627888,67.844749,36.69772,63.244663,68.972069,56.580276,0.133,0.553
292,1.7604,0.86,1.51,109.901303,110.832759,109.800128,108.589569,83.674126,53.56329,67.882622,36.724819,63.260571,68.871063,56.60553,0.094,0.39
293,1.7604,0.8567,1.51,110.204828,110.731657,109.698953,108.589569,83.671837,53.667549,67.761948,36.682804,63.31023,68.921371,56.584782,0.084,0.35
294,1.7604,0.8554,1.51,110.103653,110.832759,109.597778,108.893387,83.647141,53.719227,67.686188,36.737003,63.294327,68.883492,56.572155,0.084,0.349
295,1.7628,0.8551,1.51,110.204828,110.731657,109.698953,108.792114,83.587715,53.614967,67.642731,36.711269,63.283424,68.795311,56.517147,0.084,0.349
296,1.7604,0.8545,1.5,109.901303,110.832759,109.597778,108.893387,83.563019,53.602047,67.642731,36.67062,63.322182,68.782684,56.517147,0.084,0.349
297,1.7604,0.8542,1.5,110.204828,110.731657,109.597778,108.589569,83.560722,53.654629,67.610435,36.723454,63.307243,68.832993,56.521652,0.084,0.349
298,1.7604,0.8525,1.5,110.204828,110.832759,109.800128,109.39975,83.560722,53.667549,67.54731,36.655704,63.320164,68.820366,56.509026,0.084,0.349
299,1.7628,0.8532,1.5,110.204828,110.731657,110.002478,109.298477,83.536034,53.69339,67.610435,36.723454,63.371841,68.757233,56.445896,0.084,0.349
300,1.7604,0.8532,1.5,110.204828,110.832759,110.103653,109.197205,83.560722,53.68047,67.597809,36.750553,63.358921,68.782486,56.395393,0.084,0.349
301,1.7628,0.8529,1.5,110.204828,110.832759,110.103653,109.298477,83.486656,53.69339,67.54731,36.709904,63.320164,68.807739,56.40802,0.084,0.349
302,1.7604,0.8525,1.5,110.204828,110.529453,110.103653,109.298477,83.511345,53.602951,67.572556,36.709904,63.307243,68.795113,56.40802,0.084,0.349
303,1.7628,0.8525,1.5,110.103653,110.832759,110.103653,109.298477,83.560722,53.654629,67.585182,36.750553,63.320164,68.832993,56.420643,0.084,0.349
304,1.7628,0.8522,1.5,110.103653,110.731657,110.002478,109.298477,83.560722,53.706306,67.572556,36.696354,63.333084,68.845619,56.37014,0.084,0.349
305,1.7604,0.8522,1.5,109.901303,110.731657,110.002478,109.298477,83.523689,53.667549,67.54731,36.696354,63.307243,68.807739,56.357513,0.084,0.349
